pkey,Occupation_42,Is_student,activity_type,INSEE,AGE_2018,DEGREE,SEX,household_type,target
98338,"csp_3_3",FALSE,"TACT1-1","95018",46,"hd.1.7","Male","ft41","I"
98340,"csp_4_6",FALSE,"TACT1-1","95018",54,"hd.1.3","Male","ft41","I"
98341,"csp_4_6",TRUE,"TACT1-1","95018",26,"hd.1.7","Female","ft41","I"
98342,"csp_8_5",TRUE,"TACT2-2","95018",16,"hd.3","Male","ft42","I"
98343,"csp_8_4",TRUE,"TACT2-2","95018",21,"hd.1.3","Male","ft42","I"
98345,"csp_5_2",FALSE,"TACT1-1","95018",54,"hd.1.3","Female","ft41","I"
98346,"csp_8_5",TRUE,"TACT2-5","95018",24,"hd.2","Male","ft41","I"
98347,"csp_5_6",TRUE,"TACT1-1","95018",18,"hd.1.2","Female","ft42","I"
98349,"csp_3_8",FALSE,"TACT1-1","95018",49,"hd.1.6","Female","ft12","I"
98350,"csp_5_2",FALSE,"TACT1-1","95018",55,"hd.1.4","Female","ft32","I"
98353,"csp_5_3",FALSE,"TACT1-1","95018",23,"hd.1.5","Male","ft42","I"
98357,"csp_6_8",TRUE,"TACT1-1","95018",20,"hd.1.3","Male","ft41","I"
98361,"csp_7_5",FALSE,"TACT2-1","95018",87,"hd.1.3","Male","ft11","I"
98362,"csp_7_8",FALSE,"TACT2-1","95018",68,"hd.1.3","Male","ft44","I"
98363,"csp_8_5",FALSE,"TACT2-5","95018",31,"hd.1.6","Female","ft43","I"
98364,"csp_3_7",FALSE,"TACT1-1","95018",46,"hd.1.5","Male","ft41","I"
98365,"csp_8_4",TRUE,"TACT2-2","95018",23,"hd.1.5","Female","ft41","I"
98368,"csp_5_4",FALSE,"TACT1-1","95018",26,"hd.3","Male","ft41","I"
98369,"csp_5_3",FALSE,"TACT1-1","95018",36,"hd.1.6","Female","ft41","I"
98371,"csp_2_2",FALSE,"TACT1-1","95018",37,"hd.1.2","Male","ft42","I"
98373,"csp_7_8",FALSE,"TACT2-1","95018",66,"hd.1.1","Male","ft44","I"
98375,"csp_8_5",FALSE,"TACT2-5","95018",24,"hd.1.7","Female","ft42","I"
98376,"csp_5_5",FALSE,"TACT1-1","95018",29,"hd.1.4","Female","ft32","I"
98381,"csp_5_6",FALSE,"TACT1-2","95018",55,"hd.3","Female","ft32","I"
98382,"csp_7_7",FALSE,"TACT2-1","95018",73,"hd.1.1","Female","ft44","I"
98383,"csp_5_4",FALSE,"TACT1-1","95018",31,"hd.1.5","Female","ft41","I"
98384,"csp_5_2",FALSE,"TACT1-1","95018",28,"hd.1.4","Female","ft32","I"
98388,"csp_7_8",FALSE,"TACT2-1","95018",81,"hd.1.3","Male","ft44","I"
98390,"csp_4_6",FALSE,"TACT1-1","95018",28,"hd.1.5","Male","ft42","I"
98399,"csp_5_6",TRUE,"TACT1-1","95018",20,"hd.1.4","Male","ft41","I"
98400,"csp_4_6",FALSE,"TACT1-1","95018",67,"hd.1.3","Female","ft12","I"
98402,"csp_5_5",FALSE,"TACT1-1","95018",50,"hd.1.7","Female","ft41","I"
98409,"csp_8_6",FALSE,"TACT2-5","95018",63,"hd.1.1","Male","ft44","I"
98411,"csp_8_4",TRUE,"TACT2-2","95018",19,"hd.3","Male","ft41","I"
98413,"csp_8_4",TRUE,"TACT2-2","95018",18,"hd.1.2","Male","ft41","I"
98415,"csp_4_6",FALSE,"TACT1-2","95018",57,"hd.3","Female","ft32","I"
98417,"csp_5_2",FALSE,"TACT1-1","95018",44,"hd.1.2","Male","ft41","I"
98421,"csp_5_2",FALSE,"TACT1-1","95018",37,"hd.1.4","Female","ft32","I"
98422,"csp_5_4",FALSE,"TACT1-1","95018",43,"hd.1.8","Female","ft41","I"
98425,"csp_6_3",FALSE,"TACT1-1","95018",46,"hd.1.3","Male","ft41","I"
98430,"csp_3_8",FALSE,"TACT1-1","95018",51,"hd.1.7","Male","ft41","I"
98435,"csp_7_5",FALSE,"TACT2-1","95018",78,"hd.2","Female","ft44","I"
98436,"csp_8_4",TRUE,"TACT2-2","95018",19,"hd.3","Female","ft41","I"
98437,"csp_8_1",FALSE,"TACT1-2","95018",24,"hd.1.8","Male","ft41","I"
98441,"csp_7_7",FALSE,"TACT2-1","95018",81,"hd.1.4","Female","ft41","I"
98442,"csp_5_2",FALSE,"TACT1-1","95018",52,"hd.1.3","Female","ft41","I"
98443,"csp_5_2",FALSE,"TACT1-1","95018",51,"hd.1.4","Female","ft32","I"
98444,"csp_3_8",TRUE,"TACT1-1","95018",27,"hd.1.7","Male","ft20","I"
98445,"csp_3_8",FALSE,"TACT1-1","95018",31,"hd.1.8","Male","ft44","I"
98446,"csp_3_7",FALSE,"TACT1-1","95018",37,"hd.1.8","Female","ft41","I"
98448,"csp_8_4",TRUE,"TACT2-2","95018",20,"hd.1.3","Male","ft32","I"
98450,"csp_4_7",FALSE,"TACT1-1","95018",33,"hd.1.5","Male","ft41","I"
98452,"csp_5_2",FALSE,"TACT1-1","95018",35,"hd.1.6","Female","ft41","I"
98453,"csp_4_7",FALSE,"TACT1-1","95018",39,"hd.1.6","Male","ft41","I"
98454,"csp_5_6",FALSE,"TACT1-1","95018",62,"hd.3","Female","ft43","I"
98455,"csp_8_4",TRUE,"TACT2-2","95018",19,"hd.1.2","Male","ft41","I"
98459,"csp_7_8",FALSE,"TACT2-1","95019",79,"hd.1.2","Male","ft44","I"
98460,"csp_5_4",FALSE,"TACT1-2","95019",50,"hd.1.5","Female","ft42","I"
98464,"csp_8_4",TRUE,"TACT2-2","95019",20,"hd.2","Male","ft43","I"
98466,"csp_5_6",FALSE,"TACT1-1","95019",27,"hd.1.5","Female","ft41","I"
98469,"csp_4_6",FALSE,"TACT1-1","95019",27,"hd.1.6","Female","ft41","I"
98471,"csp_2_1",FALSE,"TACT1-1","95019",33,"hd.1.6","Male","ft44","I"
98478,"csp_4_3",FALSE,"TACT1-1","95019",58,"hd.1.7","Male","ft41","I"
98479,"csp_8_4",TRUE,"TACT2-2","95019",22,"hd.1.4","Male","ft20","I"
98480,"csp_8_5",FALSE,"TACT2-5","95019",57,"hd.1","Female","ft32","I"
98486,"csp_5_4",FALSE,"TACT1-1","95026",23,"hd.1.7","Male","ft32","N"
98487,"csp_4_2",FALSE,"TACT1-1","95026",30,"hd.1.7","Male","ft44","I"
98488,"csp_7_8",FALSE,"TACT2-1","95028",90,"hd.1.4","Female","ft12","N"
98489,"csp_8_4",TRUE,"TACT2-2","95028",19,"hd.1.4","Male","ft41","N"
98490,"csp_5_2",FALSE,"TACT1-1","95039",28,"hd.1.5","Female","ft32","N"
98491,"csp_3_7",FALSE,"TACT1-1","95039",52,"hd.1.4","Male","ft41","I"
98492,"csp_8_6",FALSE,"TACT2-4","95039",97,"hd.3","Female","ft12","I"
98495,"csp_4_7",FALSE,"TACT1-1","95039",56,"hd.1.4","Male","ft41","N"
98496,"csp_4_6",FALSE,"TACT1-1","95039",31,"hd.1.4","Female","ft41","N"
98497,"csp_6_2",FALSE,"TACT1-1","95040",65,"hd.1.4","Male","ft42","I"
98498,"csp_6_3",FALSE,"TACT1-1","95042",25,"hd.1.3","Male","ft11","I"
98499,"csp_5_4",TRUE,"TACT1-1","95042",30,"hd.1.7","Male","ft41","I"
98504,"csp_7_5",FALSE,"TACT2-1","95051",78,"hd.1.1","Female","ft12","I"
98506,"csp_5_2",FALSE,"TACT1-1","95051",28,"hd.1.3","Female","ft12","I"
98507,"csp_3_7",FALSE,"TACT1-1","95051",43,"hd.1.7","Female","ft32","I"
98508,"csp_7_7",FALSE,"TACT2-1","95051",82,"hd.1.3","Male","ft44","I"
98511,"csp_7_5",FALSE,"TACT2-1","95051",72,"hd.1.1","Female","ft44","I"
98515,"csp_8_5",FALSE,"TACT2-5","95052",32,"hd.1.4","Female","ft32","I"
98516,"csp_3_8",FALSE,"TACT1-1","95052",25,"hd.1.8","Male","ft41","N"
98517,"csp_5_5",FALSE,"TACT1-1","95052",33,"hd.1.2","Female","ft41","N"
98518,"csp_5_4",FALSE,"TACT1-2","95052",31,"hd.1.3","Female","ft32","N"
98520,"csp_3_8",FALSE,"TACT1-1","95052",61,"hd.1.8","Male","ft41","I"
98521,"csp_4_6",FALSE,"TACT1-2","95052",55,"hd.1.8","Female","ft32","I"
98522,"csp_7_5",FALSE,"TACT2-1","95052",90,"hd.1.7","Male","ft11","I"
98524,"csp_8_5",FALSE,"TACT2-5","95052",45,"hd.1.8","Male","ft11","I"
98525,"csp_7_8",FALSE,"TACT2-1","95052",83,"hd.1.2","Male","ft44","I"
98528,"csp_8_6",FALSE,"TACT2-5","95052",90,"hd.2","Female","ft44","I"
98529,"csp_8_4",TRUE,"TACT2-2","95056",20,"hd.1.2","Female","ft43","N"
98530,"csp_4_6",FALSE,"TACT1-1","95056",42,"hd.1.7","Female","ft41","I"
98532,"csp_8_6",FALSE,"TACT2-5","95058",65,"hd.1.5","Female","ft31","I"
98534,"csp_8_5",FALSE,"TACT2-4","95058",51,"hd.1","Female","ft44","I"
98537,"csp_8_1",FALSE,"TACT1-2","95060",26,"hd.1.7","Male","ft32","N"
98541,"csp_5_3",FALSE,"TACT1-1","95060",42,"hd.3","Male","ft41","N"
98542,"csp_8_4",TRUE,"TACT2-2","95060",22,"hd.1.4","Female","ft12","I"
98543,"csp_3_5",FALSE,"TACT1-1","95060",54,"hd.1.6","Male","ft41","I"
98544,"csp_5_4",FALSE,"TACT1-1","95063",33,"hd.1.6","Female","ft41","I"
98545,"csp_5_2",FALSE,"TACT1-1","95063",58,"hd.1.2","Female","ft43","N"
98546,"csp_8_4",TRUE,"TACT2-2","95063",18,"hd.1.2","Male","ft42","I"
98548,"csp_2_2",FALSE,"TACT1-1","95063",57,"hd.3","Male","ft44","I"
98550,"csp_3_7",FALSE,"TACT1-1","95063",47,"hd.1.7","Male","ft31","I"
98551,"csp_5_4",FALSE,"TACT1-1","95063",57,"hd.1.5","Female","ft41","N"
98552,"csp_5_6",FALSE,"TACT1-1","95063",47,"hd.1","Female","ft41","N"
98553,"csp_7_5",FALSE,"TACT2-1","95063",72,"hd.1.7","Female","ft44","I"
98559,"csp_3_7",FALSE,"TACT1-1","95063",34,"hd.1.5","Female","ft41","I"
98561,"csp_8_5",FALSE,"TACT2-5","95063",37,"hd.1.2","Female","ft42","I"
98562,"csp_7_8",FALSE,"TACT2-1","95063",68,"hd.1.6","Female","ft12","I"
98563,"csp_5_4",TRUE,"TACT1-1","95063",26,"hd.1.4","Female","ft42","I"
98564,"csp_4_5",FALSE,"TACT1-1","95063",36,"hd.1.8","Male","ft41","I"
98568,"csp_3_7",FALSE,"TACT1-1","95063",49,"hd.1.4","Male","ft41","I"
98569,"csp_4_6",FALSE,"TACT1-1","95063",52,"hd.1.3","Male","ft41","I"
98571,"csp_5_2",FALSE,"TACT1-1","95063",54,"hd.1.3","Female","ft32","N"
98572,"csp_3_7",FALSE,"TACT1-1","95063",27,"hd.1.8","Female","ft41","N"
98574,"csp_3_1",FALSE,"TACT1-1","95063",32,"hd.1.8","Female","ft41","I"
98577,"csp_3_3",FALSE,"TACT1-1","95063",66,"hd.1.8","Female","ft12","N"
98578,"csp_3_7",FALSE,"TACT1-1","95063",60,"hd.1.2","Male","ft42","I"
98579,"csp_7_2",FALSE,"TACT2-1","95063",80,"hd.2","Male","ft44","I"
98582,"csp_3_7",FALSE,"TACT1-1","95063",36,"hd.1.8","Female","ft41","N"
98586,"csp_8_5",TRUE,"TACT2-5","95063",22,"hd.1.5","Male","ft31","I"
98587,"csp_5_5",FALSE,"TACT1-1","95063",60,"hd.1.3","Male","ft41","I"
98588,"csp_4_6",FALSE,"TACT1-1","95074",57,"hd.1.3","Male","ft11","I"
98590,"csp_5_4",FALSE,"TACT1-1","95078",50,"hd.3","Female","ft41","N"
98594,"csp_4_6",FALSE,"TACT1-1","95088",31,"hd.1.6","Female","ft41","N"
98598,"csp_4_3",FALSE,"TACT1-1","95091",38,"hd.1.6","Female","ft41","N"
98599,"csp_5_2",FALSE,"TACT1-1","95091",49,"hd.1.3","Male","ft11","N"
98601,"csp_6_5",FALSE,"TACT1-1","95091",60,"hd.1.3","Male","ft41","I"
98602,"csp_5_5",FALSE,"TACT1-2","95091",25,"hd.1.5","Female","ft42","I"
98603,"csp_8_5",FALSE,"TACT2-5","95091",45,"hd.1.4","Male","ft43","I"
98608,"csp_7_5",FALSE,"TACT2-1","95102",82,"hd.1.5","Male","ft44","I"
98611,"csp_7_8",FALSE,"TACT2-1","95116",70,"hd.2","Male","ft44","I"
98613,"csp_4_8",FALSE,"TACT1-1","95116",34,"hd.3","Male","ft41","N"
98614,"csp_5_5",FALSE,"TACT1-1","95116",34,"hd.1.5","Male","ft11","N"
98616,"csp_2_2",FALSE,"TACT1-1","95119",64,"hd.1.8","Male","ft41","I"
98617,"csp_3_3",FALSE,"TACT1-1","95120",40,"hd.1.7","Female","ft41","I"
98621,"csp_8_4",TRUE,"TACT2-2","95120",21,"hd.1.4","Female","ft41","I"
98623,"csp_4_6",FALSE,"TACT1-1","95127",44,"hd.1.4","Female","ft12","I"
98624,"csp_3_7",FALSE,"TACT1-1","95127",45,"hd.1.7","Female","ft41","I"
98626,"csp_7_7",FALSE,"TACT2-1","95127",74,"hd.1.3","Female","ft12","N"
98628,"csp_8_4",TRUE,"TACT2-2","95127",19,"hd.1.2","Female","ft32","I"
98634,"csp_7_8",FALSE,"TACT2-1","95127",78,"hd.2","Male","ft11","I"
98636,"csp_4_2",FALSE,"TACT1-1","95127",38,"hd.1.8","Male","ft41","I"
98638,"csp_3_4",TRUE,"TACT1-1","95127",34,"hd.1.8","Female","ft41","N"
98639,"csp_2_2",FALSE,"TACT1-1","95127",35,"hd.1.4","Female","ft41","N"
98640,"csp_7_7",FALSE,"TACT2-1","95127",75,"hd.1.1","Female","ft12","I"
98643,"csp_5_5",FALSE,"TACT1-1","95127",60,"hd.1.7","Male","ft42","I"
98645,"csp_4_3",FALSE,"TACT1-1","95127",60,"hd.1.8","Female","ft32","I"
98646,"csp_7_7",FALSE,"TACT2-1","95127",68,"hd.1.1","Female","ft12","I"
98647,"csp_5_5",FALSE,"TACT1-1","95127",31,"hd.1.7","Female","ft41","N"
98648,"csp_2_2",FALSE,"TACT1-1","95127",54,"hd.1.9","Male","ft32","N"
98651,"csp_5_5",FALSE,"TACT1-1","95127",37,"hd.1.4","Female","ft43","N"
98655,"csp_4_6",FALSE,"TACT1-1","95127",57,"hd.1.2","Male","ft41","N"
98656,"csp_3_7",FALSE,"TACT1-1","95127",50,"hd.1.7","Female","ft41","I"
98660,"csp_8_4",TRUE,"TACT2-2","95127",21,"hd.1.5","Female","ft31","I"
98661,"csp_8_5",FALSE,"TACT2-5","95127",44,"hd.1.2","Female","ft20","I"
98662,"csp_5_2",FALSE,"TACT1-1","95127",53,"hd.2","Male","ft41","I"
98663,"csp_8_1",FALSE,"TACT1-2","95127",21,"hd.1.3","Male","ft31","I"
98664,"csp_4_6",FALSE,"TACT1-1","95127",53,"hd.1.4","Male","ft41","I"
98666,"csp_8_4",TRUE,"TACT2-2","95127",18,"hd.1.3","Male","ft41","I"
98669,"csp_3_8",FALSE,"TACT1-1","95127",53,"hd.1.6","Male","ft31","I"
98670,"csp_6_3",FALSE,"TACT1-1","95127",60,"hd.3","Male","ft41","I"
98674,"csp_4_3",FALSE,"TACT1-1","95127",40,"hd.1.4","Female","ft32","I"
98675,"csp_5_5",FALSE,"TACT1-2","95127",24,"hd.1.6","Male","ft20","I"
98676,"csp_3_7",FALSE,"TACT1-1","95127",36,"hd.1.6","Male","ft41","I"
98678,"csp_7_8",FALSE,"TACT2-1","95127",76,"hd.1","Female","ft12","N"
98679,"csp_8_5",TRUE,"TACT2-2","95127",15,"hd.3","Female","ft43","N"
98682,"csp_8_6",FALSE,"TACT2-5","95127",63,"hd.2","Male","ft43","I"
98683,"csp_7_8",FALSE,"TACT2-1","95127",64,"hd.1.6","Male","ft32","I"
98684,"csp_4_7",FALSE,"TACT1-1","95127",41,"hd.1.5","Female","ft43","I"
98685,"csp_6_7",FALSE,"TACT1-1","95127",31,"hd.1.5","Male","ft31","I"
98686,"csp_3_8",FALSE,"TACT1-1","95127",41,"hd.1.8","Male","ft41","I"
98689,"csp_3_3",FALSE,"TACT1-1","95127",52,"hd.1.7","Male","ft41","I"
98692,"csp_4_6",FALSE,"TACT1-2","95127",47,"hd.1.8","Male","ft43","I"
98694,"csp_3_5",FALSE,"TACT1-1","95127",55,"hd.1.3","Male","ft41","I"
98697,"csp_8_4",TRUE,"TACT2-2","95127",16,"hd.1.2","Male","ft32","N"
98698,"csp_7_7",FALSE,"TACT2-1","95127",75,"hd.1.3","Female","ft12","N"
98701,"csp_8_4",TRUE,"TACT2-2","95127",21,"hd.1.5","Male","ft41","N"
98703,"csp_4_6",FALSE,"TACT1-1","95127",40,"hd.1.3","Male","ft42","I"
98707,"csp_5_4",FALSE,"TACT1-1","95127",36,"hd.1.5","Male","ft41","N"
98708,"csp_6_2",FALSE,"TACT1-2","95127",28,"hd.1.3","Male","ft11","I"
98709,"csp_7_7",FALSE,"TACT2-1","95134",60,"hd.3","Female","ft44","I"
98710,"csp_5_4",FALSE,"TACT1-1","95134",31,"hd.1.6","Female","ft41","N"
98711,"csp_7_7",FALSE,"TACT2-1","95134",55,"hd.1","Female","ft44","N"
98712,"csp_4_6",FALSE,"TACT1-2","95134",28,"hd.1.3","Female","ft44","I"
98714,"csp_5_4",FALSE,"TACT1-1","95149",62,"hd.1.6","Female","ft32","I"
98716,"csp_8_4",TRUE,"TACT2-2","95149",19,"hd.1.2","Female","ft42","I"
98718,"csp_6_3",FALSE,"TACT1-1","95149",31,"hd.1.3","Male","ft41","N"
98720,"csp_7_4",FALSE,"TACT2-1","95166",67,"hd.1.8","Male","ft44","I"
98722,"csp_4_6",FALSE,"TACT1-1","95170",45,"hd.1.6","Female","ft41","N"
98723,"csp_6_7",FALSE,"TACT1-1","95176",28,"hd.3","Male","ft11","I"
98725,"csp_8_4",TRUE,"TACT2-2","95176",18,"hd.1.2","Male","ft31","I"
98726,"csp_3_3",FALSE,"TACT1-1","95176",44,"hd.1.7","Male","ft41","I"
98728,"csp_4_8",FALSE,"TACT1-1","95176",58,"hd.3","Male","ft41","I"
98729,"csp_5_4",TRUE,"TACT1-1","95176",23,"hd.1.6","Female","ft41","I"
98730,"csp_4_2",FALSE,"TACT1-1","95176",46,"hd.1.7","Female","ft32","I"
98731,"csp_7_5",FALSE,"TACT2-1","95176",85,"hd.1.3","Female","ft12","N"
98735,"csp_2_1",FALSE,"TACT1-1","95176",61,"hd.1.4","Male","ft41","I"
98736,"csp_5_6",FALSE,"TACT1-1","95176",20,"hd.1.3","Male","ft43","I"
98737,"csp_5_3",FALSE,"TACT1-1","95176",35,"hd.1.3","Male","ft41","I"
98738,"csp_3_8",FALSE,"TACT1-1","95176",36,"hd.1.8","Male","ft41","I"
98741,"csp_4_6",FALSE,"TACT1-1","95176",32,"hd.1.9","Male","ft41","I"
98742,"csp_5_3",FALSE,"TACT1-1","95176",30,"hd.1.5","Male","ft11","N"
98746,"csp_7_7",FALSE,"TACT2-1","95176",78,"hd.2","Male","ft42","I"
98747,"csp_3_8",FALSE,"TACT1-1","95176",35,"hd.1.7","Female","ft42","I"
98749,"csp_6_7",FALSE,"TACT1-1","95176",48,"hd.1.3","Female","ft41","N"
98750,"csp_2_3",FALSE,"TACT1-1","95176",56,"hd.1.6","Male","ft11","I"
98752,"csp_3_3",FALSE,"TACT1-1","95176",48,"hd.1.8","Male","ft41","I"
98757,"csp_4_3",FALSE,"TACT1-1","95176",43,"hd.1.6","Female","ft41","N"
98758,"csp_3_7",FALSE,"TACT1-1","95176",50,"hd.1.3","Female","ft41","I"
98759,"csp_4_7",FALSE,"TACT1-1","95176",61,"hd.1.2","Male","ft41","N"
98765,"csp_5_2",FALSE,"TACT1-1","95177",51,"hd.1.3","Female","ft32","N"
98766,"csp_5_3",FALSE,"TACT1-1","95177",39,"hd.1.5","Female","ft43","N"
98768,"csp_5_3",FALSE,"TACT1-1","95183",31,"hd.1.4","Male","ft43","I"
98773,"csp_8_4",TRUE,"TACT2-2","95183",17,"hd.1.2","Male","ft32","N"
98774,"csp_5_2",FALSE,"TACT1-1","95183",50,"hd.1.4","Female","ft32","I"
98775,"csp_6_8",FALSE,"TACT1-1","95183",34,"hd.2","Male","ft42","I"
98776,"csp_8_4",TRUE,"TACT2-2","95183",17,"hd.1.2","Male","ft41","N"
98777,"csp_3_4",FALSE,"TACT1-1","95197",41,"hd.1.8","Male","ft41","I"
98781,"csp_7_5",FALSE,"TACT2-1","95197",62,"hd.1.3","Male","ft44","I"
98783,"csp_5_4",FALSE,"TACT1-1","95197",29,"hd.1.6","Female","ft41","I"
98786,"csp_7_5",FALSE,"TACT2-1","95197",70,"hd.1.1","Female","ft44","I"
98789,"csp_8_5",FALSE,"TACT2-5","95197",55,"hd.1.7","Male","ft11","I"
98790,"csp_8_4",TRUE,"TACT2-2","95197",22,"hd.1.2","Male","ft31","I"
98791,"csp_4_7",TRUE,"TACT1-1","95197",27,"hd.1.3","Female","ft12","I"
98795,"csp_5_4",FALSE,"TACT1-2","95197",42,"hd.1.6","Female","ft42","I"
98798,"csp_6_2",FALSE,"TACT1-2","95197",39,"hd.1.2","Male","ft11","I"
98799,"csp_3_8",FALSE,"TACT1-1","95197",42,"hd.1.8","Male","ft41","I"
98801,"csp_8_4",TRUE,"TACT2-2","95197",18,"hd.1.2","Male","ft43","N"
98802,"csp_5_2",FALSE,"TACT1-1","95197",58,"hd.3","Male","ft41","N"
98805,"csp_8_4",TRUE,"TACT2-2","95197",23,"hd.1.3","Female","ft42","I"
98809,"csp_3_7",FALSE,"TACT1-1","95197",35,"hd.1.8","Male","ft41","I"
98813,"csp_6_5",FALSE,"TACT1-1","95199",43,"hd.1.3","Male","ft41","N"
98817,"csp_7_8",FALSE,"TACT2-1","95199",70,"hd.1.3","Male","ft44","I"
98818,"csp_7_7",FALSE,"TACT2-1","95199",68,"hd.3","Female","ft44","I"
98819,"csp_3_7",FALSE,"TACT1-1","95199",48,"hd.1.6","Female","ft41","I"
98820,"csp_4_6",FALSE,"TACT1-1","95199",41,"hd.1.6","Female","ft41","N"
98821,"csp_8_5",FALSE,"TACT2-4","95203",30,"hd.1.3","Female","ft42","I"
98828,"csp_4_3",FALSE,"TACT1-1","95203",48,"hd.1.3","Female","ft41","I"
98829,"csp_3_4",FALSE,"TACT1-1","95203",25,"hd.1.8","Male","ft44","I"
98831,"csp_8_5",FALSE,"TACT2-5","95203",38,"hd.3","Female","ft42","I"
98833,"csp_6_7",TRUE,"TACT1-1","95203",20,"hd.1.3","Male","ft41","I"
98840,"csp_8_5",FALSE,"TACT2-5","95203",31,"hd.1","Female","ft42","I"
98841,"csp_5_6",FALSE,"TACT1-1","95203",49,"hd.1.5","Female","ft41","N"
98844,"csp_5_5",FALSE,"TACT1-2","95203",27,"hd.1.5","Male","ft32","I"
98845,"csp_4_7",FALSE,"TACT1-1","95203",43,"hd.1.6","Male","ft41","I"
98848,"csp_2_1",FALSE,"TACT1-1","95203",26,"hd.1.5","Male","ft32","I"
98851,"csp_8_5",FALSE,"TACT2-5","95203",37,"hd.1.3","Male","ft41","I"
98852,"csp_7_4",FALSE,"TACT2-1","95203",86,"hd.1.3","Male","ft44","I"
98857,"csp_7_7",FALSE,"TACT2-1","95205",75,"hd.1.1","Female","ft44","N"
98859,"csp_4_3",FALSE,"TACT1-1","95205",31,"hd.1.8","Male","ft42","I"
98860,"csp_8_4",TRUE,"TACT2-2","95205",15,"hd.3","Male","ft43","I"
98863,"csp_3_7",FALSE,"TACT1-1","95205",59,"hd.1.8","Female","ft41","N"
98864,"csp_5_5",FALSE,"TACT1-1","95205",55,"hd.1.8","Male","ft41","I"
98865,"csp_2_1",FALSE,"TACT1-1","95205",41,"hd.3","Female","ft41","N"
98866,"csp_4_8",FALSE,"TACT1-1","95205",34,"hd.1.3","Female","ft41","I"
98868,"csp_4_2",TRUE,"TACT1-1","95205",36,"hd.1.8","Female","ft41","N"
98872,"csp_7_7",FALSE,"TACT2-1","95210",87,"hd.1.4","Female","ft12","I"
98877,"csp_8_5",TRUE,"TACT2-2","95210",15,"hd.3","Male","ft41","I"
98878,"csp_4_6",FALSE,"TACT1-1","95210",32,"hd.1.7","Female","ft41","I"
98879,"csp_4_3",FALSE,"TACT1-1","95210",33,"hd.1.8","Female","ft41","I"
98880,"csp_4_7",FALSE,"TACT1-1","95210",44,"hd.1.5","Male","ft31","I"
98881,"csp_7_8",FALSE,"TACT2-1","95210",88,"hd.1.1","Male","ft31","I"
98884,"csp_6_8",FALSE,"TACT1-1","95218",55,"hd.1.3","Male","ft31","I"
98885,"csp_7_5",FALSE,"TACT2-1","95218",64,"hd.1.7","Female","ft12","I"
98886,"csp_6_3",FALSE,"TACT1-1","95218",30,"hd.3","Male","ft42","I"
98889,"csp_5_5",FALSE,"TACT1-1","95218",43,"hd.1.3","Female","ft20","I"
98890,"csp_8_4",TRUE,"TACT2-2","95218",16,"hd.1.2","Male","ft41","I"
98891,"csp_8_6",FALSE,"TACT2-1","95218",68,"hd.1","Female","ft32","I"
98894,"csp_3_3",TRUE,"TACT1-1","95218",28,"hd.1.4","Male","ft11","I"
98895,"csp_4_5",FALSE,"TACT1-1","95218",64,"hd.1.4","Male","ft41","I"
98896,"csp_3_3",FALSE,"TACT1-1","95218",40,"hd.1.8","Female","ft41","I"
98898,"csp_4_2",TRUE,"TACT1-1","95218",35,"hd.1.8","Male","ft42","I"
98899,"csp_5_6",FALSE,"TACT1-1","95218",34,"hd.1.3","Male","ft11","I"
98901,"csp_8_4",TRUE,"TACT2-2","95218",19,"hd.1.4","Female","ft41","I"
98902,"csp_5_2",TRUE,"TACT1-1","95218",55,"hd.1.3","Female","ft12","I"
98904,"csp_8_6",FALSE,"TACT2-4","95218",72,"hd.1.7","Female","ft42","I"
98912,"csp_3_1",FALSE,"TACT1-1","95219",39,"hd.1.8","Female","ft41","I"
98915,"csp_6_3",FALSE,"TACT1-1","95219",44,"hd.1.3","Male","ft31","I"
98916,"csp_3_8",FALSE,"TACT1-1","95219",32,"hd.1.8","Female","ft41","N"
98920,"csp_4_3",FALSE,"TACT1-1","95219",29,"hd.1.6","Female","ft41","I"
98924,"csp_7_5",FALSE,"TACT2-1","95219",92,"hd.1.1","Female","ft44","I"
98927,"csp_3_7",FALSE,"TACT1-2","95219",55,"hd.1.6","Female","ft42","I"
98928,"csp_6_3",FALSE,"TACT1-1","95219",39,"hd.3","Male","ft42","I"
98929,"csp_7_4",FALSE,"TACT2-1","95219",66,"hd.1.4","Female","ft44","I"
98930,"csp_4_6",FALSE,"TACT1-1","95219",62,"hd.3","Male","ft41","I"
98932,"csp_5_3",FALSE,"TACT1-1","95219",40,"hd.1.5","Male","ft41","I"
98934,"csp_8_1",FALSE,"TACT1-2","95219",25,"hd.2","Male","ft32","I"
98936,"csp_7_1",FALSE,"TACT2-1","95219",87,"hd.1.1","Female","ft12","I"
98937,"csp_7_8",FALSE,"TACT2-1","95219",79,"hd.1","Male","ft44","I"
98940,"csp_8_5",TRUE,"TACT2-2","95219",15,"hd.3","Male","ft41","I"
98945,"csp_3_1",FALSE,"TACT1-1","95219",55,"hd.1.5","Male","ft42","I"
98950,"csp_4_7",FALSE,"TACT1-1","95229",61,"hd.1.5","Male","ft42","I"
98953,"csp_5_4",FALSE,"TACT1-1","95229",61,"hd.1.3","Female","ft43","N"
98954,"csp_8_4",TRUE,"TACT2-2","95229",16,"hd.1.2","Male","ft41","N"
98956,"csp_8_4",TRUE,"TACT2-2","95241",22,"hd.1.4","Female","ft41","I"
