pkey,Previous_occupation_42,previous_emp_type,retirement_age
82391,"csp_3_3","ec-1-5",60
82397,"csp_6_5","ec-1-6",63
82398,"csp_5_2","ec-1-3",60
82400,"csp_3_1","ec-2-2",60
82404,"csp_4_6","ec-1-6",63
82413,"csp_5_4","ec-1-5",57
82416,"csp_6_7","ec-1-5",65
82427,"csp_3_3","ec-1-6",64
82428,"csp_4_5","ec-1-6",64
82429,"csp_1_1","ec-2-1",60
82436,"csp_6_2","ec-1-6",60
82441,"csp_5_5","ec-1-6",60
82449,"csp_1_3","ec-2-2",65
82455,"csp_1_1","ec-2-3",60
82456,"csp_6_4","ec-1-6",63
82462,"csp_5_6","ec-1-6",65
82470,"csp_6_2","ec-1-6",60
82471,"csp_5_4","ec-1-5",60
82472,"csp_1_3","ec-2-2",60
82473,"csp_4_6","ec-1-6",57
82488,"csp_6_8","ec-1-6",60
82493,"csp_5_2","ec-1-6",67
82497,"csp_5_2","ec-1-6",60
82509,"csp_6_4","ec-1-6",64
82525,"csp_6_5","ec-1-6",58
82529,"csp_6_2","ec-1-6",57
82532,"csp_5_4","ec-1-6",60
82533,"csp_5_2","ec-1-6",64
82550,"csp_3_8","ec-1-6",60
82556,"csp_4_5","ec-1-6",64
82561,"csp_6_4","ec-1-2",63
82565,"csp_6_2","ec-1-6",63
82580,"csp_5_6","ec-1-6",60
82581,"csp_3_7","ec-1-6",60
82584,"csp_6_8","ec-1-6",60
82585,"csp_6_7","ec-1-6",60
82597,"csp_6_4","ec-1-2",60
82601,"csp_6_3","ec-1-6",60
82605,"csp_5_5","ec-1-6",65
82607,"csp_4_8","ec-1-6",60
82609,"csp_6_2","ec-1-5",56
82624,"csp_5_2","ec-1-6",65
82629,"csp_1_1","ec-2-1",57
82635,"csp_3_1","ec-2-2",60
82637,"csp_6_3","ec-1-6",55
82648,"csp_2_1","ec-2-1",60
82655,"csp_2_2","ec-2-1",60
82658,"csp_4_7","ec-1-6",65
82659,"csp_1_2","ec-2-2",60
82672,"csp_3_7","ec-1-6",60
82675,"csp_5_3","ec-1-6",65
82678,"csp_6_7","ec-1-6",56
82683,"csp_5_3","ec-1-6",60
82687,"csp_5_2","ec-1-6",60
82694,"csp_4_5","ec-1-6",65
82695,"csp_5_2","ec-1-3",65
82696,"csp_5_2","ec-1-6",59
82702,"csp_4_6","ec-1-6",60
82704,"csp_4_6","ec-1-6",60
82716,"csp_4_2","ec-1-6",60
82723,"csp_6_8","ec-1-6",60
82727,"csp_1_2","ec-2-2",60
82734,"csp_1_1","ec-2-1",63
82735,"csp_4_8","ec-1-6",57
82736,"csp_5_2","ec-1-6",60
82739,"csp_6_4","ec-1-6",60
82764,"csp_2_2","ec-2-2",60
82769,"csp_4_6","ec-1-5",60
82774,"csp_5_3","ec-1-6",60
82776,"csp_3_1","ec-2-2",60
82782,"csp_4_3","ec-2-1",60
82789,"csp_2_1","ec-2-1",60
82796,"csp_3_4","ec-1-6",60
82798,"csp_6_4","ec-1-6",60
82801,"csp_4_6","ec-1-6",60
82803,"csp_4_7","ec-1-6",60
82808,"csp_4_2","ec-1-6",60
82810,"csp_4_2","ec-1-5",60
82811,"csp_1_1","ec-2-1",60
82814,"csp_5_6","ec-1-6",61
82827,"csp_5_2","ec-1-6",56
82832,"csp_5_2","ec-1-6",61
82836,"csp_3_7","ec-1-6",65
82844,"csp_6_3","ec-1-6",59
82852,"csp_5_2","ec-1-6",60
82853,"csp_4_3","ec-1-6",60
82873,"csp_5_4","ec-1-6",60
82882,"csp_1_3","ec-2-2",65
82885,"csp_5_2","ec-1-6",55
82894,"csp_5_3","ec-1-6",57
82897,"csp_6_7","ec-1-6",60
82898,"csp_6_3","ec-1-6",65
82916,"csp_4_6","ec-1-6",60
82944,"csp_4_2","ec-1-6",60
82951,"csp_2_3","ec-2-2",59
82954,"csp_6_4","ec-1-6",55
82956,"csp_4_3","ec-1-6",58
82965,"csp_6_8","ec-1-6",58
82969,"csp_4_7","ec-1-6",60
82973,"csp_2_2","ec-2-2",60
82978,"csp_5_6","ec-1-6",60
82981,"csp_5_2","ec-1-6",60
82993,"csp_2_2","ec-2-2",60
82994,"csp_4_7","ec-1-6",60
83001,"csp_5_5","ec-1-6",55
83008,"csp_6_3","ec-1-6",64
83018,"csp_6_2","ec-1-6",62
83029,"csp_6_2","ec-1-6",60
83044,"csp_4_6","ec-1-6",60
83047,"csp_2_1","ec-2-2",60
83051,"csp_6_2","ec-1-6",65
83054,"csp_5_2","ec-1-6",60
83083,"csp_5_5","ec-1-6",60
83093,"csp_5_6","ec-1-5",55
83097,"csp_4_8","ec-1-6",60
83104,"csp_6_5","ec-1-6",60
83107,"csp_3_8","ec-1-6",60
83113,"csp_2_2","ec-2-1",56
83118,"csp_6_4","ec-1-6",60
83121,"csp_4_3","ec-1-6",64
83144,"csp_6_4","ec-1-6",60
83149,"csp_5_2","ec-1-6",60
83154,"csp_3_7","ec-1-6",53
83155,"csp_6_4","ec-1-6",58
83162,"csp_5_2","ec-1-6",63
83165,"csp_4_6","ec-1-6",59
83171,"csp_6_7","ec-1-6",60
83175,"csp_5_6","ec-1-5",60
83185,"csp_5_2","ec-1-6",60
83187,"csp_3_8","ec-1-6",65
83190,"csp_4_8","ec-1-6",65
83191,"csp_4_8","ec-1-5",60
83193,"csp_5_6","ec-1-6",60
83196,"csp_5_2","ec-1-6",64
83205,"csp_6_8","ec-1-6",60
83214,"csp_6_8","ec-1-6",63
83218,"csp_4_7","ec-1-6",60
83256,"csp_4_6","ec-1-6",60
83257,"csp_5_4","ec-1-6",64
83258,"csp_4_3","ec-1-6",60
83267,"csp_5_6","ec-1-6",60
83270,"csp_5_2","ec-1-6",60
83271,"csp_6_3","ec-1-6",63
83273,"csp_2_2","ec-2-2",56
83282,"csp_4_8","ec-1-6",54
83284,"csp_5_4","ec-1-6",58
83293,"csp_4_5","ec-1-6",65
83300,"csp_4_6","ec-2-1",60
83310,"csp_4_6","ec-1-6",61
83319,"csp_5_2","ec-1-5",62
83334,"csp_6_7","ec-1-6",59
83349,"csp_4_7","ec-1-6",64
83360,"csp_6_5","ec-1-6",60
83364,"csp_6_4","ec-1-6",64
83366,"csp_3_4","ec-1-6",60
83369,"csp_3_3","ec-1-6",55
83377,"csp_5_6","ec-1-5",58
83384,"csp_6_2","ec-1-6",57
83386,"csp_6_8","ec-1-6",60
83397,"csp_2_1","ec-2-2",60
83401,"csp_3_8","ec-1-5",56
83416,"csp_4_7","ec-1-6",62
83419,"csp_4_7","ec-1-6",63
83429,"csp_5_4","ec-1-6",59
83431,"csp_3_1","ec-2-1",60
83445,"csp_6_9","ec-1-5",65
83448,"csp_6_2","ec-1-6",65
83452,"csp_5_4","ec-1-6",60
83454,"csp_3_1","ec-2-2",61
83472,"csp_5_3","ec-1-6",54
83488,"csp_5_3","ec-1-6",57
83490,"csp_4_2","ec-1-6",60
83500,"csp_3_7","ec-1-6",62
83503,"csp_3_7","ec-1-6",61
83513,"csp_4_3","ec-2-1",60
83527,"csp_5_6","ec-1-6",62
83538,"csp_5_6","ec-1-6",65
83546,"csp_3_8","ec-1-6",60
83560,"csp_2_1","ec-2-2",57
83568,"csp_3_8","ec-1-6",58
83570,"csp_4_8","ec-1-6",55
83584,"csp_2_1","ec-2-2",65
83591,"csp_3_3","ec-1-6",63
83592,"csp_5_2","ec-1-6",61
83601,"csp_5_6","ec-1-6",60
83613,"csp_5_5","ec-1-6",65
83614,"csp_3_5","ec-1-5",58
83622,"csp_4_2","ec-1-6",58
83625,"csp_5_2","ec-1-6",55
83626,"csp_2_1","ec-2-2",60
83633,"csp_5_2","ec-1-6",60
83636,"csp_3_4","ec-1-6",60
83638,"csp_5_4","ec-1-6",60
83641,"csp_5_6","ec-1-6",60
83643,"csp_5_5","ec-1-6",56
83667,"csp_5_2","ec-1-6",56
83674,"csp_5_6","ec-1-6",60
83680,"csp_2_2","ec-2-2",64
83684,"csp_3_1","ec-2-2",59
83685,"csp_4_7","ec-1-6",60
83705,"csp_4_8","ec-1-6",58
83707,"csp_5_4","ec-1-6",60
83729,"csp_6_7","ec-1-6",60
83731,"csp_5_2","ec-1-6",63
83733,"csp_5_5","ec-1-6",60
83739,"csp_6_7","ec-1-6",60
83741,"csp_4_3","ec-1-6",65
83759,"csp_6_3","ec-1-6",62
83770,"csp_1_1","ec-2-1",65
83771,"csp_3_7","ec-1-6",60
83775,"csp_6_7","ec-1-6",60
83780,"csp_4_7","ec-1-6",64
83791,"csp_3_1","ec-2-2",61
83797,"csp_6_7","ec-1-6",60
83801,"csp_5_4","ec-1-6",65
83804,"csp_5_2","ec-1-3",60
83811,"csp_2_1","ec-2-2",65
83816,"csp_5_2","ec-1-6",65
83825,"csp_4_6","ec-1-6",65
83831,"csp_5_2","ec-1-6",56
83832,"csp_3_7","ec-1-6",65
83835,"csp_6_2","ec-1-6",56
83843,"csp_5_4","ec-1-6",60
83849,"csp_5_4","ec-1-6",60
83856,"csp_4_3","ec-2-1",58
83858,"csp_6_3","ec-1-6",60
83871,"csp_5_2","ec-1-6",60
83873,"csp_1_3","ec-2-2",65
83885,"csp_5_2","ec-1-6",60
83889,"csp_6_8","ec-1-5",60
83891,"csp_5_5","ec-1-6",60
83896,"csp_3_8","ec-1-6",57
83910,"csp_6_7","ec-1-6",60
83928,"csp_5_2","ec-1-6",60
83942,"csp_5_4","ec-1-6",60
83995,"csp_5_2","ec-1-6",60
84000,"csp_4_6","ec-1-6",61
84011,"csp_5_5","ec-1-6",60
84013,"csp_4_8","ec-1-6",55
84015,"csp_4_3","ec-1-5",60
84016,"csp_5_2","ec-1-6",65
84033,"csp_3_5","ec-2-1",64
84039,"csp_4_8","ec-1-6",65
84043,"csp_6_2","ec-1-6",60
84045,"csp_6_7","ec-1-6",58
84049,"csp_4_2","ec-1-3",60
84050,"csp_5_4","ec-1-6",65
84063,"csp_4_3","ec-2-1",61
84076,"csp_3_5","ec-2-1",60
84079,"csp_5_5","ec-1-6",60
84093,"csp_6_8","ec-1-5",61
84099,"csp_6_7","ec-1-6",60
84102,"csp_5_4","ec-1-6",60
84109,"csp_4_6","ec-2-1",60
84114,"csp_3_3","ec-1-6",61
84123,"csp_6_4","ec-1-6",56
84127,"csp_5_4","ec-1-6",58
84134,"csp_2_1","ec-2-1",60
84136,"csp_5_4","ec-1-6",60
84137,"csp_6_4","ec-1-6",60
84143,"csp_5_4","ec-1-6",60
84158,"csp_4_8","ec-1-6",60
84159,"csp_5_2","ec-1-6",55
84186,"csp_6_7","ec-1-6",60
84187,"csp_5_2","ec-1-3",60
84189,"csp_3_8","ec-1-6",57
84191,"csp_3_7","ec-1-6",65
84196,"csp_5_2","ec-1-5",60
84199,"csp_5_4","ec-1-6",62
84207,"csp_5_6","ec-1-6",60
84208,"csp_6_2","ec-1-6",65
84212,"csp_2_2","ec-2-2",60
84217,"csp_5_2","ec-1-6",60
84218,"csp_5_6","ec-1-5",65
84225,"csp_5_6","ec-1-6",60
84237,"csp_4_7","ec-1-6",60
84241,"csp_5_2","ec-1-6",60
84248,"csp_3_8","ec-1-6",66
84250,"csp_5_2","ec-1-6",60
84251,"csp_6_5","ec-1-6",60
84260,"csp_3_7","ec-1-6",63
84268,"csp_3_4","ec-1-6",60
84273,"csp_2_1","ec-2-1",55
84275,"csp_2_2","ec-2-2",60
84279,"csp_2_1","ec-2-1",58
84303,"csp_5_2","ec-1-5",65
84305,"csp_4_6","ec-1-6",60
84309,"csp_5_5","ec-1-6",53
84319,"csp_4_2","ec-1-5",65
84321,"csp_5_5","ec-1-6",60
84323,"csp_4_2","ec-1-6",60
84326,"csp_2_2","ec-2-1",65
84328,"csp_6_2","ec-1-2",60
84332,"csp_5_6","ec-1-6",60
84345,"csp_3_1","ec-2-2",65
84346,"csp_1_1","ec-2-2",65
84356,"csp_4_2","ec-1-6",65
84362,"csp_5_4","ec-1-6",65
84364,"csp_4_8","ec-1-6",57
84372,"csp_6_2","ec-1-6",64
84376,"csp_5_6","ec-1-6",60
84377,"csp_6_2","ec-1-6",60
84381,"csp_6_2","ec-1-6",60
84390,"csp_3_8","ec-1-6",56
84391,"csp_3_7","ec-1-6",57
84407,"csp_3_7","ec-1-6",58
84414,"csp_3_7","ec-1-6",55
84427,"csp_3_1","ec-1-6",65
84430,"csp_4_7","ec-1-6",60
84448,"csp_4_8","ec-1-6",60
84450,"csp_4_3","ec-1-6",62
84452,"csp_4_6","ec-1-6",65
84453,"csp_1_1","ec-2-1",65
84459,"csp_2_2","ec-2-2",60
84473,"csp_3_7","ec-1-6",64
84474,"csp_6_8","ec-1-5",60
84479,"csp_4_7","ec-1-6",64
84486,"csp_5_6","ec-1-6",60
84491,"csp_5_2","ec-1-6",60
84492,"csp_2_2","ec-2-2",57
84499,"csp_5_4","ec-1-6",50
84511,"csp_4_6","ec-1-6",65
84521,"csp_5_2","ec-1-6",60
84531,"csp_5_2","ec-1-6",64
84534,"csp_5_3","ec-1-6",64
84536,"csp_6_7","ec-1-6",57
84539,"csp_5_6","ec-1-6",60
84545,"csp_4_6","ec-1-6",61
84557,"csp_1_2","ec-2-1",58
84560,"csp_3_8","ec-1-6",60
84566,"csp_1_2","ec-2-2",58
84567,"csp_5_6","ec-1-6",60
84577,"csp_6_2","ec-1-6",60
84579,"csp_4_5","ec-1-6",60
84588,"csp_6_7","ec-1-6",60
84593,"csp_6_3","ec-1-6",60
84597,"csp_6_3","ec-1-6",60
84598,"csp_6_5","ec-1-6",60
84602,"csp_4_7","ec-1-6",60
84610,"csp_4_6","ec-1-6",54
84620,"csp_2_3","ec-2-2",65
84624,"csp_4_3","ec-1-6",60
84645,"csp_5_6","ec-1-6",60
84650,"csp_5_5","ec-1-6",60
84651,"csp_4_5","ec-1-6",60
84656,"csp_5_6","ec-1-6",60
84657,"csp_6_2","ec-1-6",60
84674,"csp_4_6","ec-1-6",60
84684,"csp_6_3","ec-1-6",60
84691,"csp_3_7","ec-1-6",60
84697,"csp_3_8","ec-1-6",60
84700,"csp_4_6","ec-1-6",60
84709,"csp_6_2","ec-1-2",60
84710,"csp_3_1","ec-2-2",65
84728,"csp_5_4","ec-1-6",62
84736,"csp_6_2","ec-1-6",58
84739,"csp_5_2","ec-1-6",60
84740,"csp_3_8","ec-1-6",60
84749,"csp_5_6","ec-1-6",64
84751,"csp_4_5","ec-1-6",59
84752,"csp_5_3","ec-1-6",58
84757,"csp_6_3","ec-1-6",54
84764,"csp_5_6","ec-1-6",60
84772,"csp_2_1","ec-2-2",59
84773,"csp_4_7","ec-1-6",56
84774,"csp_2_3","ec-2-2",57
84780,"csp_5_2","ec-1-6",60
84783,"csp_2_2","ec-2-1",60
84788,"csp_4_6","ec-1-6",61
84796,"csp_5_2","ec-1-6",60
84806,"csp_4_3","ec-1-6",60
84818,"csp_4_7","ec-1-6",60
84820,"csp_5_2","ec-1-6",56
84823,"csp_5_2","ec-1-6",60
84830,"csp_5_2","ec-1-6",60
84836,"csp_2_2","ec-2-1",61
84837,"csp_2_3","ec-2-2",60
84839,"csp_5_5","ec-1-6",60
84842,"csp_6_3","ec-1-6",60
84847,"csp_3_4","ec-1-6",57
84855,"csp_5_6","ec-1-6",60
84856,"csp_5_2","ec-1-6",60
84858,"csp_5_6","ec-1-6",55
84883,"csp_5_2","ec-1-6",60
84887,"csp_2_2","ec-2-2",60
84889,"csp_3_8","ec-1-6",60
84892,"csp_3_8","ec-1-6",58
84894,"csp_5_6","ec-1-6",64
84914,"csp_3_8","ec-1-6",60
84919,"csp_4_7","ec-1-6",62
84923,"csp_2_1","ec-2-2",60
84933,"csp_5_6","ec-1-6",60
84934,"csp_2_2","ec-2-1",61
84954,"csp_4_6","ec-1-6",60
84959,"csp_6_8","ec-1-6",60
84968,"csp_5_2","ec-1-6",55
84974,"csp_5_2","ec-1-6",60
84983,"csp_4_6","ec-1-5",60
84984,"csp_4_6","ec-1-6",55
84988,"csp_4_5","ec-1-6",65
84998,"csp_5_2","ec-1-6",60
85013,"csp_6_7","ec-1-6",60
85022,"csp_6_7","ec-1-6",60
85030,"csp_3_4","ec-1-6",60
85034,"csp_3_4","ec-1-6",61
85041,"csp_4_2","ec-1-6",63
85043,"csp_6_9","ec-1-5",58
85048,"csp_5_4","ec-1-6",60
85049,"csp_3_3","ec-1-6",62
85060,"csp_2_1","ec-2-2",59
85067,"csp_2_1","ec-2-1",60
85068,"csp_6_8","ec-1-6",60
85073,"csp_6_3","ec-1-6",60
85102,"csp_5_5","ec-1-6",59
85121,"csp_3_8","ec-1-6",58
85122,"csp_3_4","ec-1-6",63
85139,"csp_1_3","ec-2-2",54
85141,"csp_4_6","ec-1-6",64
85152,"csp_5_2","ec-1-6",60
85156,"csp_1_1","ec-2-1",60
85160,"csp_6_3","ec-1-6",60
85162,"csp_5_5","ec-1-6",55
85165,"csp_6_2","ec-1-5",60
85168,"csp_5_2","ec-1-6",63
85184,"csp_4_6","ec-1-6",60
85188,"csp_6_8","ec-1-6",63
85189,"csp_5_6","ec-1-6",60
85190,"csp_5_5","ec-1-6",62
85203,"csp_2_1","ec-2-1",60
85204,"csp_6_9","ec-1-5",62
85212,"csp_3_4","ec-1-6",65
85226,"csp_6_4","ec-1-6",65
85228,"csp_2_3","ec-2-2",60
85233,"csp_6_2","ec-1-6",54
85241,"csp_4_6","ec-1-6",60
85247,"csp_5_3","ec-1-6",62
85250,"csp_6_4","ec-1-6",55
85258,"csp_6_2","ec-1-6",55
85264,"csp_2_1","ec-2-2",63
85269,"csp_6_5","ec-1-6",61
85272,"csp_6_8","ec-1-6",65
85276,"csp_6_8","ec-1-6",64
85292,"csp_2_2","ec-2-2",60
85293,"csp_6_7","ec-1-6",60
85305,"csp_6_2","ec-1-6",60
85307,"csp_6_7","ec-1-6",65
85320,"csp_6_3","ec-1-6",65
85322,"csp_5_3","ec-1-6",65
85324,"csp_5_6","ec-1-6",60
85328,"csp_4_2","ec-1-6",60
85330,"csp_6_7","ec-1-6",60
85349,"csp_5_6","ec-1-6",56
85358,"csp_5_5","ec-1-6",57
85380,"csp_5_2","ec-1-6",60
85382,"csp_5_4","ec-1-6",60
85388,"csp_1_1","ec-2-1",60
85393,"csp_5_2","ec-1-6",60
85395,"csp_6_9","ec-1-6",51
85396,"csp_5_6","ec-1-6",60
85397,"csp_3_5","ec-2-1",63
85404,"csp_5_4","ec-1-6",60
85413,"csp_2_3","ec-2-2",60
85415,"csp_5_2","ec-1-6",60
85422,"csp_5_4","ec-1-6",60
85424,"csp_3_7","ec-1-6",60
85431,"csp_6_7","ec-1-6",60
85436,"csp_4_8","ec-1-6",56
85438,"csp_5_6","ec-1-6",64
85441,"csp_6_2","ec-1-6",60
85442,"csp_5_2","ec-1-6",53
85447,"csp_3_5","ec-1-6",60
85448,"csp_5_6","ec-1-6",52
85453,"csp_5_3","ec-1-5",53
85466,"csp_5_2","ec-1-6",60
85474,"csp_2_1","ec-2-2",55
85477,"csp_6_4","ec-1-6",65
85479,"csp_6_3","ec-1-6",60
85481,"csp_4_3","ec-1-6",60
85487,"csp_5_5","ec-1-6",60
85499,"csp_5_5","ec-1-6",60
85505,"csp_2_3","ec-2-2",55
85511,"csp_4_7","ec-1-6",59
85516,"csp_5_2","ec-1-6",61
85525,"csp_1_1","ec-2-1",60
85531,"csp_5_2","ec-1-6",60
85548,"csp_5_4","ec-1-6",65
85550,"csp_1_1","ec-2-1",60
85554,"csp_4_5","ec-1-6",60
85558,"csp_2_1","ec-2-2",60
85560,"csp_6_3","ec-1-5",60
85563,"csp_4_7","ec-1-5",60
85565,"csp_5_4","ec-1-6",55
85567,"csp_4_6","ec-1-6",65
85569,"csp_6_3","ec-1-6",60
85572,"csp_5_5","ec-1-6",60
85578,"csp_4_6","ec-1-6",60
85580,"csp_2_1","ec-2-1",60
85590,"csp_6_4","ec-1-6",57
85607,"csp_6_5","ec-1-6",54
85627,"csp_6_8","ec-1-6",60
85642,"csp_5_4","ec-1-6",65
85650,"csp_6_3","ec-1-6",60
85655,"csp_6_2","ec-1-6",57
85675,"csp_5_3","ec-1-6",59
85677,"csp_3_8","ec-1-6",60
85685,"csp_5_2","ec-1-6",60
85711,"csp_5_3","ec-1-6",60
85718,"csp_5_4","ec-1-3",64
85725,"csp_4_3","ec-1-6",57
85730,"csp_6_4","ec-1-6",56
85731,"csp_5_2","ec-1-6",60
85733,"csp_6_4","ec-1-6",57
85738,"csp_5_3","ec-1-6",53
85742,"csp_6_2","ec-1-6",59
85746,"csp_6_7","ec-1-6",60
85762,"csp_2_2","ec-2-2",60
85769,"csp_2_2","ec-2-2",61
85773,"csp_1_1","ec-2-1",64
85780,"csp_6_7","ec-1-6",60
85785,"csp_5_6","ec-1-6",65
85786,"csp_6_3","ec-1-2",60
85792,"csp_5_2","ec-1-6",65
85799,"csp_4_2","ec-2-1",63
85800,"csp_4_6","ec-1-6",65
85802,"csp_5_6","ec-1-6",64
85804,"csp_5_5","ec-1-2",60
85808,"csp_5_2","ec-1-6",60
85809,"csp_6_7","ec-1-5",60
85813,"csp_5_4","ec-1-6",60
85814,"csp_4_8","ec-1-6",65
85818,"csp_1_1","ec-2-1",60
85821,"csp_5_4","ec-1-6",65
85832,"csp_2_1","ec-2-1",60
85839,"csp_5_5","ec-1-6",55
85841,"csp_6_2","ec-1-6",61
85846,"csp_5_6","ec-1-6",60
85848,"csp_5_2","ec-1-6",60
85857,"csp_1_1","ec-2-1",60
85860,"csp_6_2","ec-1-6",60
85863,"csp_6_4","ec-1-5",60
85869,"csp_3_4","ec-1-6",60
85876,"csp_3_4","ec-1-6",54
85882,"csp_3_1","ec-2-1",56
85884,"csp_5_5","ec-1-6",60
85894,"csp_4_2","ec-1-6",65
85895,"csp_6_7","ec-1-6",60
85901,"csp_2_2","ec-2-1",60
85903,"csp_6_4","ec-1-6",57
85920,"csp_5_6","ec-1-6",60
85921,"csp_5_6","ec-1-6",60
85922,"csp_6_4","ec-1-6",60
85924,"csp_6_8","ec-1-2",61
85926,"csp_5_2","ec-1-6",60
85948,"csp_5_2","ec-1-6",59
85952,"csp_6_2","ec-1-6",60
85953,"csp_3_3","ec-1-6",55
85956,"csp_6_8","ec-1-6",60
85963,"csp_3_1","ec-2-1",58
85976,"csp_5_2","ec-1-6",65
85977,"csp_6_8","ec-1-6",58
85981,"csp_4_5","ec-1-6",58
85985,"csp_2_1","ec-2-2",60
85989,"csp_4_5","ec-1-6",60
86001,"csp_2_1","ec-2-1",58
86002,"csp_5_4","ec-1-6",60
86019,"csp_2_2","ec-2-1",60
86026,"csp_5_6","ec-1-6",60
86041,"csp_5_2","ec-1-6",60
86064,"csp_6_2","ec-1-6",60
86065,"csp_5_5","ec-1-6",62
86083,"csp_5_2","ec-1-6",60
86084,"csp_5_2","ec-1-6",60
86101,"csp_5_2","ec-1-5",60
86107,"csp_6_2","ec-1-6",62
86108,"csp_4_8","ec-1-6",56
86109,"csp_4_3","ec-1-6",60
86112,"csp_6_7","ec-1-6",60
86126,"csp_6_3","ec-1-2",60
86144,"csp_5_4","ec-1-6",59
86176,"csp_5_2","ec-1-6",60
86177,"csp_1_1","ec-2-1",54
86178,"csp_5_2","ec-1-6",60
86188,"csp_6_2","ec-1-6",55
86193,"csp_6_3","ec-1-5",54
86204,"csp_3_4","ec-1-5",60
86214,"csp_5_6","ec-1-6",59
86219,"csp_6_3","ec-1-6",53
86224,"csp_6_9","ec-1-6",54
86237,"csp_5_4","ec-1-6",60
86238,"csp_4_3","ec-1-6",60
86244,"csp_1_3","ec-2-2",60
86253,"csp_6_2","ec-1-6",60
86264,"csp_4_6","ec-1-6",60
86275,"csp_4_6","ec-1-6",60
86281,"csp_6_3","ec-1-6",60
86297,"csp_2_2","ec-2-1",60
86309,"csp_3_8","ec-1-6",64
86310,"csp_5_4","ec-1-6",60
86314,"csp_4_2","ec-1-6",60
86316,"csp_6_7","ec-1-6",63
86322,"csp_2_2","ec-2-1",60
86324,"csp_1_1","ec-2-2",60
86329,"csp_5_5","ec-1-6",60
86335,"csp_5_6","ec-1-6",60
86338,"csp_6_7","ec-1-6",63
86340,"csp_2_1","ec-2-2",54
86343,"csp_5_4","ec-1-6",58
86350,"csp_6_4","ec-1-6",60
86352,"csp_6_7","ec-1-6",60
86359,"csp_6_8","ec-1-6",60
86360,"csp_6_7","ec-1-6",60
86361,"csp_5_2","ec-1-6",55
86370,"csp_1_1","ec-2-1",60
86376,"csp_4_7","ec-1-6",60
86382,"csp_6_8","ec-1-6",64
86412,"csp_5_2","ec-1-6",59
86418,"csp_4_7","ec-1-6",60
86420,"csp_6_7","ec-1-6",60
86422,"csp_5_2","ec-1-6",60
86451,"csp_2_2","ec-2-2",60
86453,"csp_5_5","ec-1-6",57
86476,"csp_5_5","ec-1-6",62
86479,"csp_5_6","ec-1-6",60
86481,"csp_5_4","ec-1-6",60
86483,"csp_2_1","ec-2-3",60
86495,"csp_5_2","ec-1-5",60
86504,"csp_5_4","ec-1-6",60
86509,"csp_5_4","ec-1-6",60
86515,"csp_5_2","ec-1-6",60
86519,"csp_3_3","ec-1-6",60
86520,"csp_4_8","ec-1-6",59
86526,"csp_4_3","ec-1-6",60
86527,"csp_2_3","ec-2-2",60
86534,"csp_5_2","ec-1-6",60
86537,"csp_5_2","ec-1-6",60
86538,"csp_6_8","ec-1-6",60
86539,"csp_5_6","ec-1-5",61
86546,"csp_6_3","ec-1-6",60
86561,"csp_4_6","ec-1-6",60
86568,"csp_6_7","ec-1-6",65
86575,"csp_5_6","ec-1-6",60
86600,"csp_6_3","ec-1-6",60
86602,"csp_5_6","ec-1-5",52
86607,"csp_6_3","ec-1-5",60
86609,"csp_6_2","ec-1-6",61
86614,"csp_5_4","ec-1-6",60
86625,"csp_2_2","ec-2-2",62
86638,"csp_6_8","ec-1-6",60
86640,"csp_4_5","ec-1-6",65
86676,"csp_2_1","ec-2-3",65
86680,"csp_6_7","ec-1-6",60
86683,"csp_3_8","ec-1-6",60
86685,"csp_1_1","ec-2-1",63
86688,"csp_6_2","ec-1-6",62
86691,"csp_1_1","ec-2-1",60
86693,"csp_6_7","ec-1-6",60
86695,"csp_6_8","ec-1-6",60
86697,"csp_5_2","ec-1-5",59
86698,"csp_5_4","ec-1-2",60
86701,"csp_5_2","ec-1-6",64
86709,"csp_6_4","ec-1-6",55
86711,"csp_6_2","ec-1-6",60
86714,"csp_5_6","ec-1-6",60
86719,"csp_4_3","ec-1-6",60
86720,"csp_1_1","ec-2-1",58
86729,"csp_4_6","ec-1-6",57
86736,"csp_1_1","ec-2-1",60
86740,"csp_1_1","ec-2-1",64
86742,"csp_5_2","ec-1-6",59
86747,"csp_5_4","ec-1-6",62
86750,"csp_6_7","ec-1-6",58
86752,"csp_4_6","ec-1-5",65
86753,"csp_5_3","ec-1-6",60
86764,"csp_6_3","ec-1-5",58
86766,"csp_2_1","ec-2-2",61
86767,"csp_5_2","ec-1-6",54
86768,"csp_1_1","ec-2-1",60
86769,"csp_6_2","ec-1-6",60
86775,"csp_5_2","ec-1-6",60
86776,"csp_4_6","ec-1-6",63
86779,"csp_6_3","ec-1-5",62
86781,"csp_1_1","ec-2-1",64
86803,"csp_5_6","ec-1-3",60
86816,"csp_4_2","ec-1-6",62
86823,"csp_5_6","ec-1-6",60
86827,"csp_5_6","ec-1-6",64
86830,"csp_3_7","ec-1-6",60
86832,"csp_5_4","ec-1-6",61
86834,"csp_6_8","ec-1-5",65
86842,"csp_2_2","ec-2-1",60
86851,"csp_4_3","ec-2-1",65
86856,"csp_4_5","ec-1-6",65
86858,"csp_5_4","ec-1-6",65
86859,"csp_5_2","ec-1-6",55
86862,"csp_3_4","ec-1-6",60
86867,"csp_5_5","ec-1-6",62
86870,"csp_5_2","ec-1-5",60
86887,"csp_5_6","ec-1-6",60
