pkey,emp_type
78961,"ec-1-6"
78966,"ec-1-6"
78968,"ec-1-6"
78971,"ec-1-5"
78972,"ec-1-6"
78975,"ec-2-1"
78976,"ec-1-6"
78989,"ec-1-6"
78993,"ec-1-6"
78996,"ec-1-6"
79002,"ec-1-6"
79005,"ec-1-6"
79011,"ec-1-6"
79014,"ec-1-6"
79019,"ec-1-6"
79027,"ec-2-1"
79029,"ec-1-6"
79038,"ec-1-6"
79040,"ec-1-6"
79048,"ec-1-6"
79050,"ec-1-6"
79051,"ec-1-6"
79052,"ec-1-6"
79053,"ec-1-6"
79054,"ec-1-6"
79055,"ec-1-6"
79064,"ec-1-1"
79066,"ec-1-6"
79078,"ec-1-6"
79087,"ec-1-6"
79089,"ec-1-6"
79091,"ec-1-6"
79092,"ec-1-6"
79093,"ec-1-6"
79098,"ec-1-6"
79102,"ec-1-6"
79107,"ec-1-6"
79108,"ec-1-6"
79109,"ec-1-6"
79110,"ec-2-1"
79111,"ec-1-6"
79114,"ec-1-6"
79115,"ec-1-6"
79127,"ec-1-5"
79129,"ec-1-6"
79131,"ec-1-6"
79132,"ec-1-6"
79133,"ec-1-6"
79139,"ec-1-6"
79143,"ec-1-6"
79147,"ec-1-6"
79154,"ec-1-6"
79156,"ec-1-6"
79163,"ec-2-1"
79164,"ec-1-6"
79175,"ec-1-6"
79178,"ec-1-6"
79180,"ec-1-1"
79205,"ec-1-1"
79212,"ec-1-6"
79213,"ec-1-1"
79215,"ec-1-6"
79217,"ec-1-6"
79219,"ec-1-6"
79220,"ec-1-5"
79221,"ec-2-1"
79238,"ec-1-6"
79241,"ec-2-1"
79245,"ec-2-1"
79247,"ec-1-6"
79262,"ec-2-2"
79264,"ec-1-6"
79271,"ec-1-6"
79281,"ec-1-6"
79284,"ec-1-6"
79287,"ec-1-6"
79289,"ec-1-6"
79298,"ec-1-6"
79309,"ec-1-6"
79313,"ec-1-5"
79315,"ec-2-1"
79316,"ec-1-6"
79319,"ec-1-5"
79333,"ec-1-6"
79336,"ec-1-6"
79337,"ec-1-2"
79339,"ec-2-1"
79343,"ec-1-6"
79344,"ec-1-1"
79346,"ec-1-6"
79354,"ec-1-6"
79362,"ec-1-6"
79365,"ec-1-6"
79366,"ec-1-6"
79370,"ec-1-5"
79373,"ec-1-6"
79376,"ec-1-6"
79377,"ec-1-6"
79383,"ec-1-1"
79391,"ec-1-6"
79403,"ec-1-6"
79406,"ec-1-6"
79411,"ec-1-6"
79421,"ec-1-6"
79423,"ec-1-5"
79427,"ec-1-6"
79428,"ec-1-6"
79432,"ec-1-6"
79433,"ec-1-6"
79438,"ec-1-6"
79439,"ec-1-6"
79444,"ec-1-6"
79449,"ec-1-6"
79450,"ec-1-6"
79452,"ec-1-6"
79458,"ec-1-6"
79459,"ec-1-6"
79461,"ec-1-6"
79463,"ec-1-6"
79464,"ec-1-6"
79465,"ec-1-6"
79473,"ec-1-6"
79474,"ec-1-6"
79478,"ec-1-6"
79485,"ec-1-6"
79494,"ec-1-6"
79497,"ec-1-6"
79498,"ec-1-6"
79510,"ec-1-6"
79512,"ec-1-6"
79518,"ec-1-1"
79525,"ec-1-6"
79534,"ec-1-6"
79538,"ec-1-6"
79542,"ec-1-6"
79544,"ec-1-6"
79546,"ec-1-6"
79552,"ec-1-6"
79561,"ec-1-6"
79564,"ec-1-6"
79565,"ec-1-6"
79567,"ec-1-6"
79569,"ec-1-6"
79570,"ec-1-6"
79577,"ec-1-6"
79579,"ec-1-6"
79580,"ec-1-6"
79582,"ec-2-1"
79587,"ec-1-6"
79588,"ec-1-6"
79592,"ec-1-6"
79593,"ec-1-6"
79595,"ec-1-6"
79605,"ec-1-6"
79606,"ec-1-6"
79607,"ec-1-6"
79612,"ec-1-6"
79613,"ec-1-6"
79614,"ec-1-6"
79615,"ec-1-6"
79620,"ec-1-6"
79621,"ec-1-5"
79624,"ec-1-5"
79629,"ec-1-5"
79634,"ec-1-6"
79637,"ec-1-6"
79638,"ec-1-6"
79643,"ec-1-6"
79660,"ec-1-6"
79661,"ec-1-6"
79664,"ec-1-6"
79670,"ec-1-6"
79673,"ec-1-6"
79675,"ec-1-6"
79679,"ec-1-6"
79680,"ec-1-6"
79683,"ec-1-6"
79684,"ec-1-6"
79687,"ec-2-2"
79692,"ec-1-6"
79696,"ec-1-6"
79716,"ec-1-6"
79727,"ec-1-6"
79733,"ec-1-6"
79742,"ec-1-6"
79756,"ec-1-6"
79762,"ec-1-6"
79763,"ec-1-6"
79765,"ec-1-6"
79768,"ec-1-6"
79776,"ec-1-6"
79778,"ec-2-1"
79780,"ec-1-6"
79782,"ec-1-5"
79785,"ec-1-6"
79787,"ec-1-6"
79795,"ec-1-6"
79796,"ec-1-6"
79799,"ec-1-6"
79800,"ec-1-6"
79803,"ec-1-6"
79806,"ec-1-5"
79814,"ec-1-6"
79817,"ec-1-5"
79819,"ec-1-6"
79823,"ec-1-6"
79828,"ec-2-1"
79830,"ec-1-6"
79832,"ec-1-6"
79833,"ec-1-6"
79839,"ec-2-2"
79844,"ec-1-6"
79845,"ec-1-6"
79851,"ec-1-6"
79859,"ec-1-6"
79861,"ec-1-6"
79865,"ec-1-6"
79868,"ec-1-6"
79870,"ec-1-6"
79871,"ec-1-6"
79874,"ec-1-6"
79876,"ec-1-6"
79881,"ec-1-1"
79883,"ec-1-6"
79890,"ec-1-6"
79893,"ec-1-6"
79897,"ec-1-6"
79901,"ec-1-6"
79903,"ec-1-6"
79909,"ec-1-6"
79910,"ec-1-6"
79911,"ec-1-6"
79914,"ec-1-6"
79916,"ec-1-6"
79918,"ec-1-6"
79922,"ec-1-1"
79923,"ec-1-6"
79927,"ec-1-6"
79928,"ec-2-2"
79930,"ec-1-6"
79932,"ec-1-6"
79933,"ec-1-6"
79937,"ec-1-6"
79938,"ec-2-2"
79940,"ec-1-6"
79943,"ec-1-6"
79945,"ec-1-6"
79948,"ec-1-5"
79951,"ec-1-6"
79960,"ec-2-2"
79966,"ec-1-6"
79973,"ec-1-6"
79974,"ec-1-6"
79978,"ec-1-6"
79982,"ec-1-6"
79984,"ec-1-6"
79994,"ec-1-6"
79995,"ec-1-6"
79996,"ec-1-6"
79999,"ec-1-6"
80000,"ec-1-6"
80003,"ec-2-1"
80004,"ec-1-6"
80006,"ec-1-5"
80010,"ec-1-6"
80012,"ec-1-5"
80014,"ec-1-6"
80016,"ec-1-6"
80019,"ec-2-1"
80021,"ec-1-6"
80025,"ec-1-5"
80026,"ec-1-6"
80028,"ec-1-6"
80034,"ec-1-6"
80036,"ec-1-6"
80043,"ec-1-6"
80049,"ec-1-6"
80050,"ec-1-6"
80063,"ec-1-6"
80065,"ec-1-6"
80070,"ec-1-6"
80071,"ec-1-6"
80072,"ec-1-6"
80076,"ec-1-6"
80080,"ec-1-6"
80081,"ec-1-6"
80088,"ec-1-6"
80089,"ec-1-6"
80092,"ec-1-6"
80102,"ec-2-1"
80103,"ec-1-6"
80104,"ec-1-6"
80105,"ec-1-6"
80107,"ec-1-6"
80114,"ec-1-6"
80120,"ec-1-6"
80122,"ec-1-6"
80124,"ec-1-1"
80128,"ec-1-6"
80129,"ec-1-3"
80130,"ec-1-6"
80134,"ec-1-6"
80136,"ec-1-6"
80138,"ec-2-1"
80140,"ec-1-6"
80141,"ec-1-6"
80148,"ec-1-6"
80155,"ec-1-1"
80163,"ec-1-6"
80168,"ec-1-6"
80170,"ec-1-6"
80172,"ec-1-1"
80174,"ec-1-6"
80184,"ec-1-6"
80188,"ec-1-6"
80189,"ec-2-1"
80198,"ec-1-6"
80201,"ec-1-5"
80203,"ec-2-1"
80204,"ec-1-6"
80206,"ec-1-6"
80207,"ec-1-6"
80213,"ec-1-5"
80216,"ec-2-2"
80222,"ec-1-6"
80236,"ec-1-6"
80239,"ec-1-6"
80240,"ec-1-6"
80241,"ec-1-6"
80249,"ec-1-6"
80252,"ec-2-2"
80253,"ec-1-2"
80256,"ec-1-6"
80269,"ec-1-6"
80270,"ec-1-6"
80272,"ec-1-6"
80273,"ec-2-2"
80276,"ec-1-6"
80280,"ec-1-6"
80281,"ec-1-6"
80291,"ec-1-6"
80295,"ec-1-6"
80296,"ec-1-6"
80298,"ec-1-6"
80299,"ec-1-6"
80302,"ec-1-6"
80308,"ec-1-6"
80309,"ec-1-5"
80313,"ec-1-6"
80317,"ec-1-6"
80326,"ec-1-6"
80329,"ec-1-6"
80331,"ec-1-3"
80334,"ec-1-5"
80336,"ec-1-6"
80337,"ec-1-6"
80339,"ec-1-6"
80340,"ec-1-6"
80349,"ec-1-6"
80357,"ec-1-2"
80373,"ec-1-6"
80374,"ec-1-6"
80376,"ec-1-6"
80388,"ec-1-6"
80396,"ec-2-2"
80400,"ec-1-5"
80401,"ec-1-6"
80406,"ec-1-6"
80410,"ec-1-6"
80425,"ec-2-2"
80426,"ec-1-6"
80431,"ec-1-6"
80445,"ec-1-6"
80456,"ec-1-6"
80460,"ec-1-6"
80467,"ec-1-5"
80468,"ec-2-1"
80475,"ec-1-6"
80476,"ec-1-6"
80479,"ec-1-6"
80485,"ec-1-1"
80486,"ec-1-2"
80489,"ec-2-1"
80493,"ec-1-6"
80499,"ec-1-6"
80500,"ec-1-5"
80512,"ec-1-5"
80516,"ec-1-6"
80521,"ec-1-6"
80525,"ec-1-2"
80529,"ec-1-6"
80532,"ec-1-5"
80537,"ec-1-6"
80538,"ec-1-6"
80539,"ec-1-6"
80546,"ec-1-6"
80549,"ec-1-6"
80553,"ec-1-6"
80567,"ec-1-6"
80568,"ec-1-6"
80569,"ec-1-6"
80574,"ec-1-6"
80580,"ec-1-6"
80582,"ec-2-2"
80585,"ec-1-1"
80588,"ec-1-6"
80591,"ec-1-6"
80592,"ec-2-1"
80596,"ec-1-6"
80600,"ec-1-6"
80602,"ec-1-6"
80606,"ec-1-6"
80607,"ec-1-6"
80608,"ec-1-6"
80610,"ec-1-6"
80614,"ec-1-6"
80619,"ec-2-2"
80621,"ec-1-6"
80624,"ec-1-6"
80626,"ec-1-6"
80627,"ec-1-5"
80634,"ec-1-6"
80635,"ec-1-6"
80637,"ec-1-6"
80643,"ec-1-6"
80659,"ec-1-6"
80661,"ec-1-5"
80662,"ec-1-6"
80663,"ec-1-6"
80665,"ec-1-5"
80667,"ec-2-1"
80675,"ec-1-6"
80680,"ec-1-6"
80682,"ec-1-6"
80690,"ec-1-6"
80695,"ec-1-5"
80696,"ec-2-1"
80697,"ec-1-6"
80699,"ec-1-6"
80700,"ec-2-2"
80712,"ec-1-6"
80719,"ec-1-6"
80730,"ec-1-5"
80738,"ec-1-1"
80739,"ec-1-3"
80742,"ec-1-6"
80759,"ec-1-6"
80769,"ec-1-6"
80772,"ec-1-5"
80775,"ec-1-1"
80777,"ec-1-6"
80781,"ec-1-6"
80785,"ec-2-2"
80787,"ec-1-6"
80792,"ec-1-6"
80809,"ec-1-6"
80814,"ec-1-6"
80816,"ec-1-6"
80819,"ec-1-6"
80821,"ec-1-6"
80822,"ec-1-5"
80827,"ec-1-6"
80828,"ec-2-2"
80838,"ec-1-6"
80842,"ec-1-6"
80845,"ec-1-6"
80849,"ec-1-5"
80853,"ec-1-6"
80854,"ec-1-6"
80858,"ec-1-6"
80862,"ec-1-6"
80864,"ec-1-6"
80881,"ec-1-6"
80882,"ec-2-1"
80884,"ec-1-6"
80889,"ec-1-6"
80891,"ec-1-2"
80894,"ec-1-5"
80900,"ec-1-6"
80903,"ec-1-6"
80905,"ec-1-6"
80919,"ec-1-5"
80920,"ec-1-5"
80923,"ec-1-6"
80925,"ec-1-6"
80936,"ec-1-6"
80940,"ec-1-6"
80959,"ec-1-6"
80964,"ec-1-1"
80970,"ec-2-2"
80971,"ec-1-6"
80980,"ec-2-1"
80983,"ec-1-6"
80986,"ec-1-6"
80989,"ec-2-1"
80991,"ec-1-6"
80992,"ec-1-5"
80995,"ec-1-6"
80996,"ec-1-6"
81000,"ec-1-3"
81002,"ec-1-6"
81008,"ec-1-5"
81022,"ec-1-2"
81030,"ec-1-5"
81032,"ec-1-6"
81036,"ec-1-5"
81048,"ec-1-6"
81049,"ec-1-6"
81057,"ec-1-6"
81059,"ec-1-6"
81067,"ec-1-6"
81072,"ec-1-6"
81081,"ec-1-1"
81087,"ec-1-6"
81088,"ec-1-6"
81089,"ec-1-6"
81099,"ec-1-6"
81101,"ec-1-1"
81102,"ec-2-1"
81103,"ec-1-6"
81105,"ec-1-5"
81106,"ec-1-6"
81109,"ec-1-6"
81110,"ec-2-1"
81111,"ec-1-6"
81112,"ec-1-6"
81113,"ec-1-6"
81116,"ec-1-6"
81132,"ec-1-6"
81134,"ec-1-6"
81135,"ec-1-1"
81136,"ec-1-5"
81137,"ec-1-6"
81141,"ec-1-6"
81143,"ec-1-6"
81150,"ec-1-6"
81155,"ec-1-6"
81160,"ec-1-6"
81162,"ec-1-6"
81179,"ec-1-2"
81186,"ec-1-6"
81193,"ec-2-2"
81199,"ec-1-6"
81200,"ec-1-6"
81204,"ec-1-3"
81207,"ec-1-6"
81211,"ec-2-2"
81219,"ec-1-1"
81227,"ec-1-6"
81228,"ec-1-6"
81229,"ec-1-5"
81230,"ec-1-6"
81243,"ec-1-6"
81248,"ec-1-6"
81255,"ec-1-6"
81266,"ec-1-6"
81267,"ec-1-6"
81273,"ec-1-6"
81274,"ec-1-6"
81279,"ec-1-6"
81281,"ec-2-1"
81286,"ec-1-2"
81287,"ec-1-6"
81291,"ec-1-5"
81305,"ec-1-6"
81313,"ec-1-6"
81320,"ec-1-6"
81321,"ec-1-6"
81322,"ec-1-6"
81327,"ec-1-6"
81330,"ec-1-5"
81336,"ec-1-6"
81339,"ec-2-1"
81343,"ec-1-6"
81345,"ec-2-1"
81346,"ec-1-5"
81349,"ec-1-6"
81352,"ec-1-5"
81353,"ec-1-6"
81359,"ec-1-6"
81360,"ec-1-5"
81365,"ec-1-6"
81367,"ec-1-6"
81368,"ec-1-6"
81378,"ec-2-1"
81379,"ec-1-6"
81382,"ec-1-2"
81390,"ec-1-6"
81391,"ec-2-2"
81394,"ec-1-5"
81401,"ec-1-6"
81403,"ec-1-5"
81404,"ec-1-6"
81405,"ec-1-5"
81410,"ec-1-6"
81421,"ec-1-2"
81422,"ec-1-6"
81442,"ec-1-5"
81447,"ec-1-2"
81456,"ec-1-6"
81459,"ec-1-6"
81464,"ec-1-6"
81465,"ec-1-6"
81470,"ec-2-1"
81475,"ec-2-2"
81478,"ec-1-3"
81479,"ec-1-1"
81485,"ec-1-5"
81487,"ec-1-6"
81494,"ec-1-6"
81496,"ec-1-6"
81508,"ec-1-6"
81510,"ec-1-6"
81513,"ec-1-6"
81518,"ec-1-5"
81520,"ec-1-6"
81524,"ec-1-1"
81526,"ec-1-6"
81528,"ec-1-3"
81529,"ec-1-5"
81532,"ec-1-6"
81536,"ec-1-6"
81541,"ec-1-6"
81543,"ec-1-6"
81545,"ec-1-6"
81555,"ec-1-5"
81557,"ec-1-6"
81560,"ec-1-5"
81562,"ec-1-6"
81566,"ec-1-5"
81570,"ec-2-1"
81577,"ec-1-6"
81588,"ec-1-6"
81593,"ec-1-5"
81596,"ec-1-6"
81603,"ec-1-6"
81604,"ec-1-6"
81608,"ec-1-5"
81617,"ec-1-6"
81618,"ec-1-6"
81621,"ec-2-3"
81623,"ec-1-6"
81624,"ec-1-6"
81635,"ec-2-2"
81649,"ec-1-6"
81651,"ec-1-5"
81657,"ec-2-2"
81661,"ec-1-6"
81664,"ec-1-5"
81673,"ec-1-6"
81684,"ec-1-6"
81690,"ec-1-6"
81691,"ec-1-6"
81698,"ec-1-2"
81702,"ec-1-6"
81705,"ec-1-6"
81715,"ec-1-6"
81717,"ec-1-5"
81718,"ec-1-6"
81720,"ec-1-6"
81721,"ec-2-2"
81730,"ec-1-6"
81732,"ec-1-5"
81735,"ec-1-2"
81738,"ec-1-6"
81739,"ec-1-6"
81741,"ec-1-6"
81748,"ec-1-6"
81752,"ec-2-1"
81756,"ec-1-6"
81760,"ec-1-6"
81762,"ec-1-6"
81769,"ec-1-6"
81772,"ec-1-5"
81781,"ec-1-6"
81782,"ec-1-6"
81785,"ec-1-6"
81798,"ec-1-6"
81800,"ec-1-6"
81802,"ec-1-6"
81812,"ec-1-6"
81821,"ec-1-6"
81826,"ec-1-6"
81827,"ec-1-3"
81828,"ec-1-6"
81830,"ec-1-6"
81832,"ec-1-6"
81833,"ec-1-6"
81838,"ec-1-5"
81850,"ec-1-6"
81857,"ec-1-6"
81859,"ec-1-6"
81862,"ec-1-6"
81865,"ec-1-6"
81867,"ec-1-6"
81868,"ec-1-6"
81871,"ec-1-6"
81875,"ec-1-1"
81878,"ec-1-6"
81879,"ec-2-2"
81890,"ec-1-6"
81895,"ec-1-6"
81896,"ec-1-6"
81897,"ec-1-6"
81898,"ec-1-6"
81901,"ec-1-2"
81907,"ec-1-6"
81910,"ec-1-6"
81912,"ec-1-6"
81915,"ec-1-6"
81925,"ec-2-1"
81930,"ec-1-6"
81933,"ec-1-2"
81937,"ec-1-6"
81942,"ec-1-5"
81946,"ec-1-6"
81951,"ec-1-6"
81960,"ec-1-6"
81964,"ec-1-6"
81965,"ec-1-6"
81968,"ec-1-6"
81969,"ec-1-6"
81970,"ec-1-6"
81972,"ec-1-6"
81973,"ec-1-6"
81976,"ec-1-4"
81978,"ec-1-6"
81979,"ec-1-6"
81984,"ec-1-6"
81985,"ec-2-2"
81986,"ec-1-5"
81989,"ec-1-5"
81994,"ec-1-6"
81995,"ec-1-6"
81997,"ec-1-6"
81998,"ec-1-6"
82011,"ec-2-2"
82015,"ec-1-6"
82019,"ec-1-6"
82026,"ec-1-6"
82027,"ec-1-6"
82031,"ec-1-6"
82032,"ec-1-6"
82037,"ec-1-6"
82038,"ec-1-6"
82054,"ec-2-2"
82065,"ec-1-6"
82070,"ec-1-6"
82077,"ec-1-5"
82079,"ec-1-6"
82090,"ec-1-6"
82097,"ec-1-5"
82098,"ec-1-6"
82102,"ec-1-6"
82103,"ec-2-1"
82110,"ec-1-6"
82112,"ec-2-2"
82113,"ec-1-6"
82122,"ec-1-6"
82129,"ec-2-1"
82137,"ec-1-5"
82147,"ec-1-5"
82153,"ec-1-5"
82156,"ec-1-6"
82157,"ec-2-1"
82160,"ec-1-6"
82162,"ec-1-3"
82171,"ec-2-1"
82193,"ec-1-6"
82196,"ec-1-6"
82199,"ec-1-6"
82202,"ec-1-5"
82203,"ec-1-6"
82209,"ec-1-6"
82221,"ec-1-6"
82224,"ec-1-6"
82233,"ec-1-6"
82243,"ec-2-1"
82251,"ec-1-6"
82253,"ec-1-6"
82254,"ec-1-6"
82263,"ec-1-6"
82267,"ec-1-6"
82269,"ec-1-6"
82275,"ec-1-6"
82285,"ec-1-6"
82286,"ec-1-6"
82292,"ec-1-6"
82300,"ec-1-6"
82304,"ec-1-6"
82307,"ec-2-2"
82317,"ec-1-6"
82321,"ec-1-6"
82329,"ec-2-2"
82331,"ec-1-6"
82353,"ec-2-2"
82354,"ec-1-2"
82358,"ec-1-6"
82359,"ec-1-6"
82364,"ec-1-6"
82365,"ec-1-5"
82371,"ec-1-3"
82374,"ec-1-6"
82376,"ec-1-6"
82378,"ec-1-6"
82399,"ec-1-6"
82401,"ec-1-6"
82405,"ec-1-6"
82406,"ec-1-6"
82407,"ec-1-6"
82408,"ec-1-6"
82415,"ec-1-6"
82421,"ec-1-5"
82422,"ec-1-6"
82424,"ec-1-6"
82430,"ec-1-6"
82432,"ec-2-1"
82459,"ec-1-6"
82466,"ec-1-6"
82474,"ec-1-6"
82480,"ec-1-6"
82483,"ec-1-6"
82485,"ec-1-6"
82489,"ec-1-6"
82500,"ec-1-6"
82501,"ec-1-3"
82503,"ec-1-6"
82505,"ec-1-6"
82506,"ec-1-6"
82512,"ec-2-2"
82515,"ec-1-6"
82516,"ec-2-1"
82519,"ec-1-6"
82520,"ec-1-5"
82526,"ec-1-2"
82527,"ec-1-6"
82534,"ec-1-6"
82539,"ec-1-6"
82542,"ec-1-6"
82543,"ec-1-6"
82547,"ec-1-6"
82549,"ec-2-1"
82552,"ec-1-6"
82553,"ec-1-6"
82555,"ec-1-6"
82566,"ec-1-6"
82574,"ec-2-1"
82578,"ec-2-3"
82582,"ec-1-6"
82586,"ec-1-6"
82593,"ec-1-6"
82594,"ec-1-6"
82600,"ec-2-1"
82604,"ec-2-2"
82610,"ec-1-5"
82612,"ec-2-1"
82619,"ec-2-2"
82621,"ec-1-6"
82623,"ec-1-6"
82625,"ec-1-6"
82630,"ec-1-6"
82632,"ec-1-2"
82633,"ec-1-6"
82641,"ec-2-1"
82662,"ec-1-6"
82666,"ec-1-6"
82668,"ec-2-1"
82669,"ec-1-6"
82677,"ec-2-1"
82684,"ec-1-6"
82691,"ec-1-6"
82692,"ec-2-2"
82697,"ec-2-2"
82699,"ec-1-6"
82703,"ec-1-6"
82708,"ec-1-5"
82711,"ec-1-6"
82712,"ec-2-2"
82713,"ec-1-6"
82714,"ec-1-6"
82719,"ec-1-6"
82720,"ec-2-1"
82722,"ec-1-6"
82729,"ec-1-6"
82733,"ec-1-6"
82737,"ec-1-6"
82744,"ec-2-2"
82747,"ec-1-6"
82750,"ec-1-6"
82765,"ec-1-6"
82772,"ec-1-6"
82778,"ec-1-6"
82780,"ec-1-6"
82781,"ec-1-6"
82783,"ec-1-5"
82788,"ec-1-6"
82792,"ec-1-6"
82795,"ec-1-6"
82809,"ec-1-5"
82815,"ec-1-6"
82817,"ec-1-6"
82822,"ec-2-1"
82829,"ec-1-6"
82830,"ec-1-5"
82835,"ec-2-1"
82837,"ec-2-1"
82849,"ec-1-6"
82862,"ec-2-2"
82863,"ec-1-6"
82866,"ec-1-1"
82872,"ec-1-6"
82883,"ec-2-2"
82886,"ec-1-6"
82896,"ec-2-1"
82902,"ec-2-2"
82904,"ec-1-6"
82905,"ec-1-3"
82907,"ec-1-6"
82921,"ec-1-6"
82923,"ec-1-6"
82927,"ec-1-6"
82928,"ec-1-2"
82935,"ec-1-6"
82936,"ec-1-6"
82937,"ec-1-6"
82943,"ec-1-6"
82947,"ec-1-6"
82950,"ec-1-6"
82957,"ec-1-6"
82959,"ec-2-1"
82962,"ec-1-6"
82972,"ec-1-6"
82997,"ec-2-1"
83003,"ec-1-6"
83007,"ec-1-6"
83009,"ec-1-5"
83010,"ec-2-1"
83011,"ec-1-6"
83012,"ec-1-2"
83013,"ec-1-4"
83015,"ec-2-3"
83020,"ec-1-6"
83025,"ec-1-6"
83030,"ec-1-6"
83032,"ec-1-6"
83035,"ec-1-6"
83036,"ec-1-6"
83037,"ec-1-5"
83045,"ec-2-2"
83048,"ec-1-6"
83049,"ec-1-6"
83053,"ec-1-6"
83055,"ec-1-6"
83060,"ec-2-1"
83063,"ec-2-1"
83064,"ec-1-6"
83065,"ec-1-6"
83069,"ec-1-6"
83070,"ec-1-6"
83074,"ec-1-6"
83075,"ec-2-2"
83079,"ec-1-6"
83080,"ec-1-5"
83082,"ec-1-6"
83086,"ec-1-6"
83087,"ec-1-6"
83088,"ec-1-6"
83090,"ec-1-6"
83095,"ec-1-6"
83101,"ec-2-2"
83109,"ec-1-6"
83117,"ec-2-1"
83122,"ec-2-1"
83124,"ec-1-6"
83129,"ec-2-2"
83130,"ec-2-1"
83139,"ec-1-6"
83143,"ec-1-5"
83146,"ec-1-6"
83147,"ec-2-1"
83148,"ec-1-6"
83161,"ec-1-6"
83166,"ec-1-6"
83176,"ec-1-6"
83177,"ec-1-6"
83180,"ec-1-6"
83182,"ec-1-6"
83188,"ec-1-6"
83199,"ec-1-6"
83210,"ec-1-6"
83213,"ec-1-4"
83216,"ec-1-6"
83224,"ec-1-6"
83225,"ec-1-6"
83226,"ec-1-6"
83227,"ec-1-6"
83228,"ec-1-6"
83230,"ec-1-6"
83233,"ec-1-6"
83238,"ec-1-6"
83250,"ec-2-1"
83255,"ec-1-6"
83264,"ec-1-6"
83265,"ec-2-1"
83266,"ec-1-6"
83269,"ec-1-6"
83275,"ec-1-6"
83277,"ec-1-6"
83278,"ec-1-6"
83280,"ec-1-6"
83281,"ec-1-6"
83287,"ec-1-5"
83288,"ec-1-6"
83301,"ec-1-6"
83303,"ec-1-6"
83309,"ec-1-6"
83311,"ec-1-6"
83314,"ec-1-6"
83315,"ec-1-1"
83321,"ec-1-6"
83324,"ec-1-6"
83345,"ec-1-6"
83346,"ec-2-2"
83347,"ec-1-5"
83351,"ec-1-6"
83353,"ec-2-1"
83357,"ec-1-6"
83358,"ec-1-6"
83373,"ec-1-6"
83380,"ec-2-1"
83387,"ec-1-6"
83391,"ec-1-6"
83392,"ec-1-6"
83394,"ec-1-5"
83407,"ec-2-2"
83408,"ec-1-6"
83409,"ec-2-2"
83413,"ec-1-5"
83420,"ec-1-5"
83436,"ec-1-5"
83437,"ec-1-6"
83438,"ec-1-6"
83441,"ec-1-6"
83450,"ec-1-6"
83455,"ec-1-6"
83457,"ec-1-6"
83459,"ec-1-6"
83460,"ec-1-6"
83469,"ec-1-6"
83470,"ec-1-6"
83474,"ec-1-6"
83479,"ec-1-6"
83480,"ec-1-6"
83483,"ec-1-6"
83491,"ec-1-6"
83493,"ec-1-5"
83498,"ec-1-6"
83506,"ec-1-6"
83507,"ec-2-1"
83511,"ec-1-6"
83514,"ec-1-6"
83515,"ec-1-6"
83522,"ec-1-5"
83526,"ec-2-1"
83528,"ec-2-1"
83542,"ec-2-1"
83552,"ec-1-6"
83562,"ec-1-6"
83566,"ec-1-6"
83580,"ec-1-2"
83585,"ec-1-6"
83600,"ec-1-1"
83603,"ec-1-6"
83606,"ec-1-5"
83620,"ec-1-6"
83629,"ec-1-5"
83637,"ec-1-6"
83645,"ec-2-1"
83654,"ec-1-5"
83658,"ec-1-6"
83661,"ec-1-4"
83665,"ec-1-6"
83671,"ec-1-5"
83676,"ec-2-2"
83682,"ec-2-1"
83688,"ec-1-6"
83698,"ec-1-6"
83704,"ec-2-1"
83708,"ec-1-6"
83713,"ec-1-6"
83716,"ec-1-6"
83717,"ec-2-1"
83720,"ec-2-1"
83727,"ec-1-5"
83730,"ec-1-6"
83732,"ec-1-6"
83738,"ec-1-6"
83742,"ec-2-2"
83747,"ec-2-1"
83751,"ec-2-1"
83760,"ec-1-6"
83762,"ec-1-6"
83765,"ec-1-6"
83769,"ec-1-6"
83783,"ec-1-6"
83794,"ec-1-6"
83800,"ec-1-6"
83806,"ec-1-6"
83812,"ec-1-5"
83823,"ec-2-1"
83824,"ec-2-2"
83833,"ec-1-6"
83836,"ec-1-6"
83838,"ec-1-6"
83841,"ec-1-6"
83844,"ec-1-6"
83850,"ec-1-6"
83855,"ec-1-6"
83861,"ec-2-1"
83872,"ec-1-6"
83874,"ec-1-6"
83875,"ec-1-6"
83881,"ec-1-6"
83884,"ec-1-6"
83890,"ec-1-6"
83893,"ec-1-6"
83895,"ec-1-5"
83899,"ec-1-6"
83913,"ec-1-6"
83914,"ec-1-2"
83917,"ec-1-5"
83919,"ec-1-6"
83922,"ec-1-6"
83930,"ec-1-6"
83931,"ec-1-6"
83937,"ec-2-1"
83938,"ec-2-1"
83941,"ec-1-5"
83947,"ec-1-5"
83950,"ec-2-1"
83951,"ec-1-6"
83952,"ec-1-1"
83953,"ec-1-5"
83954,"ec-1-6"
83959,"ec-1-6"
83961,"ec-1-6"
83964,"ec-1-6"
83970,"ec-1-6"
83971,"ec-1-6"
83972,"ec-1-6"
83976,"ec-2-2"
83979,"ec-1-6"
83981,"ec-1-6"
83983,"ec-1-6"
83987,"ec-1-6"
83988,"ec-1-6"
83990,"ec-2-1"
84005,"ec-1-6"
84007,"ec-1-5"
84009,"ec-1-6"
84022,"ec-1-6"
84023,"ec-1-6"
84026,"ec-1-6"
84027,"ec-1-6"
84028,"ec-2-1"
